Site,AREA.UplandDeciduous,AREA.UplandShrubs,AREA.Water,AREA.Nonforest,AREA.LowlandDeciduous,AREA.UplandMixedwood,AREA.LowlandMixedwood,AREA.UplandSpruce,AREA.LowlandSpruce,AREA.Pine,AREA.Tamarack,AREA.OpenWetland,PERCENTAGE.UplandDeciduous,PERCENTAGE.UplandShrubs,PERCENTAGE.Water,PERCENTAGE.Nonforest,PERCENTAGE.LowlandDeciduous,PERCENTAGE.UplandMixedwood,PERCENTAGE.LowlandMixedwood,PERCENTAGE.UplandSpruce,PERCENTAGE.LowlandSpruce,PERCENTAGE.Pine,PERCENTAGE.Tamarack,PERCENTAGE.OpenWetland,AREA.Cutblocks,AREA.Pipeline,AREA.TransmissionLine,AREA.WellSite,PERCENTAGE.Cutblocks,PERCENTAGE.Pipeline,PERCENTAGE.TransmissionLine,PERCENTAGE.WellSite,AREA.BlockFeatures,PERCENTAGE.BlockFeatures,AREA.Road,PERCENTAGE.Road,AREA.Trail,PERCENTAGE.Trail,AREA.3DSeismicLine,AREA.SeismicLine,PERCENTAGE.3DSeismicLine,PERCENTAGE.SeismicLine,Radius,Treatment
45,751593.5475,56696.50262,0,91038.55476,0,146431.0036,0,12323.54129,61243.68463,0,11497.38496,273878.3775,42.48881884,3.205146502,0,5.146559166,0,8.277985366,0,0.696670049,3.462206177,0,0.649966074,15.48279493,502732.2837,36426.26602,0,5247.946157,28.42028248,2.059236702,0,0.296675024,0,0,59554.36608,3.36670622,5387.642763,0.304572303,0,17821.52483,0,1.007480097,750,Post
46,477477.9157,4780.126795,0,234248.5687,0,257727.4741,0,193916.5307,263785.9143,22949.08132,0,226436.3799,26.99151661,0.270217465,0,13.24191952,0,14.5691668,0,10.96197559,14.91164649,1.297296669,0,12.80030156,404315.9999,0,0,0,22.85572101,0,0,0,0,0,58623.03876,3.313922325,3831.569976,0.216596163,0,6977.70054,0,0.394444882,750,Post
47,341635.3092,0,0,129211.5769,0,282595.0761,18446.51999,138408.8045,140261.9276,534721.6322,0,33857.98205,19.31166305,0,0,7.303959418,0,15.9742882,1.042728807,7.823852287,7.928604014,30.22627845,0,1.913894505,253120.9138,0,0,7995.864864,14.30819844,0,0,0.451983281,19476.04347,1.100924813,60086.15317,3.396497705,914.387044,0.051687674,0,8341.889709,0,0.471543072,750,Post
48,261286.4141,14501.82078,0,0,0,71462.85299,0,62423.72123,422743.6782,371229.7545,0,24838.63443,14.76927972,0.819719037,0,0,0,4.039455589,0,3.528516411,23.89569184,20.98385446,0,1.404010006,93243.39346,48003.56921,0,8054.452355,5.270606071,2.713413722,0,0.455279928,0,0,68493.28323,3.871599917,194.9060607,0.011017114,0,43890.86743,0,2.480942228,750,Post
49,1254697.033,0,0,1459.415561,0,45244.9404,14484.35049,114784.0073,169217.0892,53775.41233,33306.03753,0,70.92080242,0,0,0.082492363,0,2.557436094,0.818716975,6.488079342,9.564868199,3.039614579,1.882598623,0,420944.0661,0,0,8100.020895,23.7935455,0,0,0.457847565,0,0,83438.90083,4.716320869,3543.348188,0.200285081,0,34657.26577,0,1.958975779,750,Post
50,269422.7275,0,0,19900.63845,0,268551.8572,0,44246.0629,920804.8827,12738.87254,23644.39216,16306.44429,15.22854908,0,0,1.124841443,0,15.17932499,0,2.500915,52.04654589,0.720037791,1.336449192,0.921687229,101655.0073,11636.40107,0,12393.70283,5.745834,0.657722927,0,0.700527805,20509.04296,1.159230219,61334.47429,3.466801263,0,0,0,22587.30849,0,1.276699777,750,Post
51,354265.6267,0,0,575583.7417,139392.6837,103595.464,0,139569.6187,281332.487,0,0,86193.63606,20.02341702,0,0,32.53251917,7.878601888,5.85531031,0,7.888602418,15.90116931,0,0,4.871743092,647742.139,0,0,0,36.61097774,0,0,0,0,0,50835.74605,2.873282832,3597.563968,0.203337604,0,19468.25505,0,1.10036357,750,Post
52,60330.23973,0,0,371848.5917,0,0,0,68402.74119,1060935.813,48961.22664,87060.509,0,3.409752685,0,0,21.01618922,0,0,0,3.865995419,59.96211442,2.767197258,4.920497674,0,372076.9716,0,0,0,21.02909682,0,0,0,0,0,41780.45073,2.36135319,3010.682002,0.170158134,0,12471.32243,0,0.704855895,750,Post
53,279436.1719,0,0,44242.39742,2.986326041,4554.757774,0,54686.57222,963332.8813,218251.6181,0,42154.46249,15.792221,0,0,2.500341001,0.000168771,0.257410273,0,3.09058927,54.44236392,12.33440096,0,2.382342213,44242.40559,0,0,0,2.500341463,0,0,0,0,0,29966.99042,1.693572212,0,0,0,11827.22918,0,0.668411021,750,Post
54,140841.1769,0,0,138277.7105,0,101.9456189,0,81430.59446,1128726.511,102330.2714,126769.2781,0,7.959700696,0,0,7.81482527,0,0.005761501,0,4.60208565,63.79047227,5.783240033,7.164421183,0,138277.6906,0,0,0,7.814824143,0,0,0,28230.95922,1.595485005,28837.73147,1.629777003,8066.850099,0.455901561,0,16611.52179,0,0.938807417,750,Post
55,84901.92157,0,0,145933.9252,0,79009.68855,0,240052.69,836385.1074,237536.4482,145570.8342,30.91225824,4.798279001,0,0,8.247536402,0,4.465276197,0,13.56671039,47.2687664,13.4245036,8.227016115,0.001747023,145934.0431,0,0,0,8.247543067,0,0,0,0,0,29937.77755,1.691950037,0,0,0,10816.92355,0,0.61132441,750,Post
58,279436.1719,0,0,44242.39742,2.986326041,4554.757774,0,80170.48254,963332.8813,218251.6181,0,42154.46249,15.792221,0,0,2.500341001,0.000168771,0.257410273,0,4.530802043,54.44236392,12.33440096,0,2.382342213,44242.40559,0,0,0,2.500341463,0,0,0,0,0,29966.99042,1.693572212,0,0,0,11827.22918,0,0.668411021,750,Post
59,212423.8229,0,0,0,0,652903.6487,0,101918.5271,505277.5064,0,17984.7743,0,12.01034807,0,0,0,0,36.91488068,0,5.762428001,28.56816453,0,1.016851106,0,0,149120.444,0,13277.62855,0,8.431203301,0,0.750711187,294077.6988,16.62702174,90372.23184,5.109605624,2785.015145,0.157463512,10454.67994,15686.09792,0.591102934,0.88688497,750,Post
60,767056.2017,0,319613.5659,140015.4581,0,39164.57941,17685.56329,39509.54996,190545.8794,74214.61238,0,56393.07218,43.36091601,0,18.0674336,7.914933097,0,2.213934304,0.999747115,2.233435142,10.77136702,4.195277434,0,3.187843682,0,97858.29524,0,31527.98145,0,5.531831059,0,1.782245099,220453.1906,12.46199726,79287.36876,4.482035254,4754.066395,0.268742594,18417.22706,380.6224568,1.041107332,0.021516205,750,Post
61,739300.1963,127.1690949,4517.899966,51540.13371,0,370500.3822,0,36295.81438,160256.1687,81654.59062,0,4636.6689,41.80033386,0.007190192,0.255443902,2.914100128,0,20.94824234,0,2.05218011,9.060948972,4.616783772,0,0.262159146,285216.8384,35098.28558,0,15991.74761,16.12627608,1.984471346,0,0.904179916,4624,0.261442841,82076.16145,4.640619559,3759.299079,0.212552299,1500.45731,3550.450629,0.084836467,0.200743923,750,Post
62,34544.18248,0,0,28855.54444,0,5258.971854,0,145169.9477,959678.9226,166982.6329,36168.45321,211025.0239,1.952779731,0,0,1.6312015,0,0.297289237,0,8.206444935,54.2505688,9.439514194,2.044599619,11.92922686,271735.4411,0,0,0,15.36118163,0,0,0,0,0,29404.41332,1.662229013,0,0,0,17892.71175,0,1.01147349,750,Post
63,356879.9118,0,7005.368435,22856.63844,2914.512137,239647.2368,0,36942.28113,415217.6567,325605.6458,23074.25361,61401.60225,20.18125815,0,0.396147679,1.292523635,0.164813204,13.55184921,0,2.089054855,23.48020844,18.41272477,1.304829589,3.472208844,0,116071.4083,0,41517.20293,0,6.563740285,0,2.347762826,92892.85492,5.253012634,67063.9693,3.792410927,1514.709886,0.085655567,14077.92489,15811.61102,0.796094784,0.894133273,750,Post
64,543787.9842,0,47946.17162,404859.9406,19982.41825,2383.005289,22126.32238,121486.677,384551.2125,18200.73234,0,113594.5959,30.73470026,0,2.709900285,22.88253746,1.129399055,0.134686597,1.250571741,6.866383058,21.73469549,1.028698811,0,6.420325491,404859.8605,0,0,0,22.88253294,0,0,0,0,0,46474.06754,2.626697495,0,0,0,19509.20368,0,1.102653138,750,Post
65,449292.6471,10402.85099,17946.11357,603789.5093,2760.01659,253456.7945,0,126410.0069,145309.7285,0,0,59432.59908,25.39461861,0.587982988,1.014338233,34.12698695,0.155999812,14.32571548,0,7.14486189,8.213099322,0,0,3.359209629,581458.0846,0,0,0,32.8647851,0,0,0,0,0,59378.9462,3.356177097,2514.9784,0.142149928,0,4411.226133,0,0.249328374,750,Post
66,774624.741,0,51.89891552,6026.554077,0,241178.1522,0,274693.6075,108839.9449,87588.72576,106542.1299,59368.38763,43.79957486,0,0.002934518,0.340759199,0,13.63692634,0,15.53198935,6.154132528,4.952525718,6.02420727,3.3568643,0,0,0,15646.43781,0,0,0,0.884695889,17506.37827,0.989862426,89126.58572,5.039480869,2100.292309,0.118756742,0,14825.94108,0,0.838302577,750,Post
1,16006.9758,0,4033.25292,16123.48086,0,17091.63626,0,24354.42285,1346480.424,150436.5381,45817.51422,254736.4613,0.509071332,0,0.128269916,0.512776553,0,0.543566889,0,0.774545963,42.82224147,4.784347136,1.457138643,8.101407241,0,143868.6059,56011.86817,4826.52332,0,4.575466581,1.781350624,0.153498368,928.1280717,0.029517343,61673.41739,1.961405397,7459.176267,0.237224873,123119.8503,9089.301489,3.915591988,0.289067896,1000,Post
2,40121.79407,0,4033.25292,28224.21337,0,34514.65159,0,235926.2539,1475351.105,701845.6612,384360.2002,6981.959466,1.276016517,0,0.128271865,0.897630908,0,1.097689337,0,7.50329849,46.92144066,22.32120166,12.22402874,0.222051277,88270.42049,206450.3391,74362.36819,35818.53697,2.807315005,6.565858999,2.36498921,1.139157555,22736.88778,0.723114333,63654.38041,2.02443691,2108.20399,0.067048425,108213.1074,17060.93982,3.441563759,0.542598892,1000,Post
3,357046.6385,0,101332.3763,12760.38366,1272.395784,50579.51383,0,118799.9611,1004240.314,935792.7114,358662.0898,39004.14252,11.3575686,0,3.223358772,0.405904767,0.040474607,1.608922298,0,3.778998491,31.9446454,29.76734344,11.40895572,1.240712491,0,93712.98508,0,116621.2402,0,2.980987752,0,3.709693895,25304.53383,0.8049312,66245.10911,2.107241155,885.9283641,0.02818117,46937.34004,85595.83901,1.493065616,2.722783268,1000,Post
4,38470.38435,1356.96019,235248.7354,140442.5464,0,39725.71647,31114.38415,67101.3033,1158673.255,687273.6625,136939.4499,347691.7515,1.22374865,0.043165106,7.483297272,4.467498295,0,1.263680951,0.989753189,2.134502441,36.85756864,21.86227745,4.356064276,11.06012635,133382.1324,105554.3062,0,41527.31974,4.242905477,3.357698185,0,1.320990219,50292.06928,1.599798206,82662.38508,2.629502769,2858.584862,0.09093201,2828.344472,27623.35589,0.089970058,0.878703061,1000,Post
5,1966610.105,67036.08877,0,0,0,52191.39509,0,80748.56602,680197.6443,238027.3011,353.6590539,52875.75747,62.52907386,2.131436493,0,0,0,1.659444132,0,2.567429626,21.62712813,7.568163435,0.011244717,1.681203679,0,46729.48944,0,7000.020711,0,1.485780882,0,0.22256817,438736.7686,13.94979296,55196.50636,1.754992722,5428.274223,0.172593926,30458.10921,9988.582486,0.96842651,0.317590564,1000,Post
6,0,12383.05119,0,20101.48381,0,0,0,22467.13076,1411865.182,1222872.661,180558.5605,189785.1637,0,0.393731206,0,0.639146309,0,0,0,0.714364364,44.89163229,38.8824305,5.741035765,6.034404626,0,96420.47415,0,16455.42434,0,3.065783141,0,0.523216287,0,0,83386.88619,2.651367483,3123.587948,0.099317529,178568.0149,7111.433753,5.677744426,0.226114981,1000,Post
7,53812.31341,0,0,21243.44522,0,0,0,393470.8184,828441.6679,811982.2164,99821.29247,295330.9507,1.711026955,0,0,0.675460784,0,0,0,12.51087593,26.34129505,25.81794707,3.173937549,9.390401293,0,76550.8381,0,10902.1704,0,2.434025582,0,0.346647565,3302.567441,0.105009087,66484.26306,2.113946772,0,0,180204.4873,6032.999483,5.729817502,0.191826444,1000,Post
8,594996.2216,73116.96926,39727.13016,381001.3488,0,115011.0321,13429.45841,4326.722143,602450.4236,292343.3929,38814.52505,447467.3874,18.91970361,2.324975078,1.263244203,12.11508969,0,3.657123456,0.427030229,0.137581211,19.15673249,9.295941964,1.234225164,14.22857833,389571.2962,133590.221,0,81887.18367,12.38759708,4.247904935,0,2.603850558,33718.13704,1.072170101,90262.23918,2.870160767,11375.98285,0.361733766,97138.45776,10430.91851,3.088810925,0.331682588,1000,Post
9,58113.17292,0,26341.58826,74590.78491,0,95271.09513,0,151056.5044,1037054.267,966826.3192,86739.53902,101142.7947,1.847995547,0,0.837660987,2.371982658,0,3.02961533,0,4.803588127,32.97826589,30.74502119,2.758312338,3.216335037,108933.0018,402691.6516,0,0,3.464063175,12.8055713,0,0,322600.5627,10.25867929,67003.49153,2.130707166,264.9282093,0.008424702,47500.57758,11278.68689,1.510515627,0.358661593,1000,Post
10,134601.5385,0,0,0,0,201469.6646,0,83272.36725,863235.3026,555634.0667,331770.4995,200916.9005,4.280327786,0,0,0,0,6.406733633,0,2.648060575,27.45087533,17.66915863,10.55029908,6.389155738,152253.5545,526355.7432,97380.29456,13287.8954,4.841661746,16.73810818,3.096692544,0.422554961,254866.5538,8.104754255,81091.02939,2.57869405,1792.244555,0.056993362,30601.50687,32729.61974,0.97312766,1.040801631,1000,Post
12,619048.8892,929261.4817,75666.53139,101164.5057,0,0,0,54623.29196,586728.3097,28644.66421,17479.56634,718994.5495,19.68427923,29.5483003,2.406015353,3.216790165,0,0,0,1.736890494,18.65656183,0.91083205,0.555808549,22.86231301,0,153375.5173,0,22109.81153,0,4.876975891,0,0.70303931,0,0,59798.16571,1.901439146,5901.867075,0.187665306,0,9765.374038,0,0.310515619,1000,Post
13,1273841.932,0,0,0,0,261515.5965,0,49517.89587,561618.0441,263044.3169,103201.4271,0,40.50897321,0,0,0,0,8.31636016,0,1.574700178,17.85980641,8.364974427,3.281870176,0,0,87859.11621,0,101513.3849,0,2.793975057,0,3.228189372,219752.8459,6.988278469,76201.7643,2.423263947,2416.993153,0.0768619,30788.71338,11681.40721,0.979100416,0.371476083,1000,Post
14,390507.3617,0,11712.71214,0,0,56104.87614,0,4805.504727,2018874.15,271415.2358,0,0,12.4189035,0,0.372487323,0,0,1.784245602,0,0.152824518,64.20417568,8.631539257,0,0,0,107991.9853,0,146168.7053,0,3.434357906,0,4.648452818,43149.82264,1.372249376,69485.09563,2.209762945,0,0,146590.635,32360.51439,4.661871013,1.029128116,1000,Post
15,329581.8874,0,127461.0289,0,0,279166.2498,0,198186.7722,1431776.669,583674.8244,0,0,10.48173827,0,4.053660699,0,0,8.878362783,0,6.302961279,45.53499107,18.56269103,0,0,0,84932.58646,0,30193.11615,0,2.701122773,0,0.960235841,49423.29214,1.571815783,79783.04569,2.537351217,1846.280685,0.05871752,69982.01709,28956.96965,2.225647751,0.920922504,1000,Post
16,198889.3506,0,0,11262.58345,0,0,0,328275.4623,1034165.212,871306.7067,249031.8365,106310.5989,6.325485939,0,0,0.358195715,0,0,0,10.44048771,32.89063736,27.71107806,7.920219836,3.381107114,0,89736.36377,0,284274.455,0,2.853979388,0,9.041077674,191370.7303,6.086363394,119270.9803,3.793299675,10961.95938,0.348634654,31738.80522,34719.09506,1.009422402,1.104207676,1000,Post
17,724964.7864,5849.806015,0,12410.62051,0,362054.7522,0,223772.1516,528397.6303,757047.8178,0,222657.6145,23.056884,0.186048069,0,0.394709154,0,11.51484124,0,7.116881589,16.80523398,24.07725733,0,7.081434693,0,115610.9224,0,374854.0143,0,3.67690635,0,11.92191081,113295.2922,3.603259714,100626.9669,3.200354481,3485.76773,0.110861857,6791.318181,23231.66815,0.215992057,0.738863304,1000,Post
18,1263773.727,0,0,0,0,38211.90884,0,692768.8889,592274.5943,79539.91203,33181.34857,4717.302963,40.19426753,0,0,0,0,1.215328072,0,22.03348389,18.8372673,2.529763386,1.055331325,0.150033612,0,89815.0826,75457.42335,75395.03287,0,2.856564733,2.399920015,2.397935687,844589.7625,26.86214007,150579.2164,4.789165322,443.8173614,0.014115592,26998.07259,12142.10583,0.858672506,0.386179139,1000,Post
19,212059.9507,0,0,19038.51914,0,14736.70288,0,0,1087747.096,1274027.034,183465.182,321798.7339,6.744648984,0,0,0.605527486,0,0.468706551,0,0,34.59621831,40.52092397,5.835181275,10.23493355,0,0,0,79451.5729,0,0,0,2.526988094,74227.88557,2.360846692,80634.78479,2.564620607,1821.470797,0.057932585,43951.65931,19412.89723,1.397899572,0.617434726,1000,Post
20,647466.2028,29547.53465,0,1520.732178,0,651396.4918,0,313444.199,827534.4387,291773.7535,0,287712.5529,20.59489485,0.93986121,0,0.04837213,0,20.71991124,0,9.97017341,26.3225859,9.280870177,0,9.151689689,0,0,0,33182.06551,0,0,0,1.055469995,167507.2066,5.328144218,80521.40915,2.561261031,10536.23182,0.335141179,7063.329537,17982.48721,0.224673548,0.571995004,1000,Post
21,470081.1036,0,0,435640.717,0,210911.1325,0,99148.64568,372847.0338,52065.2555,52952.28118,398951.8649,14.95324627,0,0,13.85770004,0,6.709068035,0,3.153911325,11.86023747,1.656192052,1.684408275,12.69063028,499822.8112,0,76310.62315,4416.579293,15.89932786,0,2.427435462,0.140491071,232650.6217,7.400599631,209380.4455,6.660376992,7329.06884,0.233137155,0,9569.767583,0,0.304413622,1000,Post
22,12530.53911,0,15482.21716,3036.322146,0,45831.75506,12263.23724,115515.1991,1002848.991,1425960.09,154154.643,10231.484,0.398618517,0,0.492516594,0.096590755,0,1.457988843,0.390115173,3.674741918,31.90239251,45.36230172,4.903930676,0.325481525,0,144979.4892,0,19654.52595,0,4.612052875,0,0.625245084,104747.3831,3.332198729,97700.4554,3.108023547,703.4542638,0.022378119,0,49572.62977,0,1.576992655,1000,Post
23,310713.4825,0,0,232869.7995,31459.40131,47713.66524,0,44829.04311,693360.1661,1485567.25,42688.47462,13391.76234,9.884235849,0,0,7.407918067,1.000768102,1.517839254,0,1.426075339,22.05676869,47.25799777,1.357980824,0.426010923,144803.6847,58842.15105,0,10375.54779,4.606410251,1.871852145,0,0.330060867,311904.6134,9.922127408,121074.5793,3.851553808,2100.497094,0.066819787,0,26740.90354,0,0.850666007,1000,Post
24,198395.1793,37669.14494,17569.27976,165872.1498,0,0,0,13219.36339,872664.0722,1363683.278,0,203729.4623,6.311082481,1.19828053,0.558890463,5.276503301,0,0,0,0.420516733,27.76002399,43.37967119,0,6.480769568,16723.97864,39229.16463,0,16248.8626,0.532000873,1.247905793,0,0.516887116,71838.30492,2.285224213,162892.8996,5.181731374,0,0,2145.448957,5587.026342,0.068248157,0.17772702,1000,Post
25,380225.905,0,0,0,0,58585.58392,40375.98923,219706.9895,1352449.544,540473.9372,319676.398,25979.16733,12.09339323,0,0,0,0,1.863362003,1.284191078,6.987958959,43.01575443,17.19021183,10.16756706,0.826288483,261304.8417,104329.6381,75816.82542,32504.49186,8.311012378,3.31828874,2.411415611,1.033831721,48834.40409,1.553217821,62931.58901,2.001590219,0,0,114506.1691,26208.05751,3.641961559,0.833568521,1000,Post
26,220387.156,0,0,529200.7299,0,111074.1311,0,62739.95967,1573855.703,120698.6667,69069.01481,0,7.010611739,0,0,16.83410647,0,3.533316648,0,1.995785534,50.06503767,3.839477332,2.197115544,0,87321.43893,144391.9512,69938.74976,44563.95964,2.777733131,4.593171067,2.224782192,1.41759903,412531.5123,13.12280764,157396.72,5.006858444,12728.1936,0.4048894,0,20712.54909,0,0.658875238,1000,Post
27,647551.9899,27990.43496,116729.7739,957307.4499,33723.80421,337123.1898,0,103695.5684,87550.3895,347206.7883,0,294914.3919,20.59853125,0.89037152,3.713156522,30.45180577,1.072749132,10.72383788,0,3.29854041,2.784964701,11.04459563,0,9.38118238,75982.95428,49661.03838,44797.14807,29580.98284,2.417006329,1.57971015,1.424990531,0.940966608,35382.39621,1.125508693,92643.7546,2.946983878,758.1839341,0.024117717,4546.335656,16062.16038,0.144618252,0.510934902,1000,Post
29,274426.0373,0,35777.83019,90159.84472,0,294279.7708,0,0,999095.507,387553.8576,1021238.243,12983.30142,8.729109676,0,1.138042901,2.867858972,0,9.360629263,0,0,31.77983527,12.32754793,32.48416485,0.412980719,0,129899.4082,2884.074803,99039.78176,0,4.131919086,0.091738399,3.150317388,16686.4548,0.530772865,82338.27173,2.619065638,0,0,176541.2272,20425.5019,5.615530326,0.649706741,1000,Post
30,1209783.151,164999.4077,208117.9758,90188.21512,0,471318.3648,0,75474.10322,427750.2536,145264.6678,0,78731.92612,38.4808839,5.248314994,6.619834021,2.868714307,0,14.99173406,0,2.400686602,13.60591593,4.620590732,0,2.504311706,604823.6742,38371.42088,0,15367.7054,19.23828213,1.220521372,0,0.488817262,40503.73941,1.288346338,112502.2496,3.578480988,7535.083151,0.239676557,0,5627.834606,0,0.179010635,1000,Post
31,1120789.581,71333.32108,194436.1446,294040.3037,0,612524.1837,53545.33955,53327.02949,334298.0279,0,30064.67908,202023.8471,35.64920237,2.268914738,6.184473502,9.352605044,0,19.48269233,1.703128471,1.696184635,10.63309139,0,0.956273904,6.425817235,321510.0969,60177.37883,0,8242.755174,10.22634284,1.914075213,0,0.262179139,0,0,101507.1837,3.228661468,7213.250814,0.229433466,7333.923183,12175.95251,0.233271719,0.387283217,1000,Post
32,191536.2502,40363.85535,0,138013.8389,22431.16596,469547.6108,0,829699.1197,633451.6543,507410.272,0,128496.9527,6.090367441,1.283468326,0,4.388490376,0.713254241,14.93042428,0,26.38232971,20.14215757,16.13436097,0,4.085877509,769352.0631,47064.46545,0,8100.167974,24.46344622,1.49653075,0,0.257564817,4609.461355,0.146569192,74731.0228,2.376257173,0,0,0,10838.13262,0,0.344625156,1000,Post
35,0,0,189714.4187,41846.90465,0,0,0,254982.5275,923615.2711,318022.8231,1158067.407,42016.94615,0,0,6.033721464,1.330908681,0,0,0,8.109523565,29.37487474,10.11447178,36.83144495,1.33631672,0,0,0,9256.30363,0,0,0,0.294389632,0,0,69684.50545,2.216262206,215.4846544,0.006853324,21867.17627,21345.96314,0.695468756,0.678891973,1000,Post
36,1383351.683,3355.35198,0,0,246.5604457,39699.27847,0,43703.9471,1287821.093,131438.9887,0,0,43.99669888,0.106715026,0,0,0.007841712,1.262612554,0,1.38997872,40.95840381,4.180340892,0,0,0,48921.29835,0,8852.35267,0,1.555913553,0,0.281543948,56385.8312,1.793318697,85507.1233,2.719504521,0,0,10998.22386,21876.11711,0.349792139,0.695757232,1000,Post
37,442044.0092,38126.57682,0,25142.74099,0,296234.2704,0,81181.63976,1000675.545,403594.4517,24949.11641,184110.2722,14.05912731,1.212608668,0,0.79966019,0,9.421675745,0,2.581966918,31.82629914,12.83624629,0.793501996,5.855592886,463182.5143,0,0,13238.34522,14.73143352,0,0,0.421043102,11971.13528,0.380739726,109072.4352,3.469028466,14202.51559,0.451708361,0,21592.17885,0,0.686735223,1000,Post
38,1152448.613,38284.07779,4048.645611,155832.2106,0,0,0,66683.73249,1150491.026,0,0,419276.0191,36.65261698,1.217591503,0.128763621,4.95610673,0,0,0,2.120817604,36.59035764,0,0,13.33470591,979133.8553,12448.80767,0,16100.01035,31.14049317,0.395923405,0,0.512046703,26724.23032,0.849940698,106305.67,3.38095856,11611.69047,0.369299627,0,34001.31696,0,1.081382053,1000,Post
39,889108.1821,48061.68859,148894.9675,199588.7377,0,431284.8986,0,22974.36745,91215.9247,346909.9161,0,425679.663,28.27731674,1.528560437,4.735475665,6.347747178,0,13.71664319,0,0.730679886,2.901043593,11.03316984,0,13.53837351,429959.3606,75918.06461,0,8093.507973,13.6744856,2.414508384,0,0.257407021,0,0,171356.3821,5.449841529,0,0,0,6861.138804,0,0.218212586,1000,Post
40,544722.336,98676.54536,91044.90392,58075.70745,0,120297.8993,0,195484.7413,423139.6501,149267.5492,189195.0641,109405.8172,17.32413326,3.138269736,2.895556037,1.84701678,0,3.825906707,0,6.217119227,13.45736571,4.747245966,6.017084827,3.479499245,0,0,0,0,0,0,0,0,0,0,99287.02845,3.157685298,3920.324707,0.124680453,0,26686.83849,0,0.848737633,1000,Post
